,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
531,0.7996743679046631,0.007130039778796472,0.03935990333557129,0.0004189097778715739,False,balanced,entropy,60,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 20}",0.7251699958820061,0.7194112567427862,0.7253700354774725,0.7247643016161778,0.7225141471301536,0.7234459473697192,0.0022609509671723334,582
112,1.0918565273284913,0.006305910922477006,0.059226179122924806,0.0003324551138877408,False,balanced,gini,40,log2,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 30}",0.7234532326741657,0.7197144503687001,0.7269864624015402,0.7237530572551423,0.7231204527081649,0.7234055310815426,0.0023087427535133064,583
123,1.4536230564117432,0.01175983216595881,0.07825160026550293,0.0003368664356163929,False,balanced,gini,50,auto,40,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'auto', 'n_estimators': 40}",0.7267883217223113,0.7209277353337102,0.7273904006803102,0.7217316098742338,0.7198868229587712,0.7233449781138674,0.003118554657481437,584
192,1.0875206470489502,0.006047421068889191,0.058944416046142575,0.0002544936423758036,False,balanced,gini,70,sqrt,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 30}",0.723049580253754,0.7219377750059499,0.7279965429106883,0.7210251926154456,0.7225141471301536,0.7233046475831983,0.002440003592840878,585
332,1.0895415782928466,0.011330487328576272,0.05931177139282227,0.000294192706321105,False,balanced,gini,,auto,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 30}",0.7248680682002504,0.7225442847685029,0.7251674435752353,0.7216310285690111,0.7219078415521423,0.7232237333330284,0.0014974496089942468,586
322,1.0867838859558105,0.00395048596868742,0.0599113941192627,0.001171515124384991,False,balanced,gini,110,log2,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 30}",0.7247672418735778,0.7190077472515536,0.7246623114376176,0.7264808606394766,0.7209983831851253,0.7231833088774702,0.002748794466855915,587
232,1.0845046520233155,0.003973748337811363,0.059052467346191406,0.00026240314588987145,False,balanced,gini,80,log2,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 30}",0.7236556408103154,0.7229489785300771,0.7264813302639224,0.7224397218647178,0.7201899757477769,0.7231431294433619,0.002032724583814434,588
272,1.0925430297851562,0.01119773233524967,0.05929465293884277,0.0003730472477433891,False,balanced,gini,100,auto,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 30}",0.7242619668067808,0.7239588344362293,0.7257737899901551,0.7188019496520124,0.7218067906224737,0.7229206663015302,0.0024175086668424364,589
222,1.0895763397216798,0.006694465085737782,0.05893168449401855,0.00028150628354293213,False,balanced,gini,80,sqrt,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'sqrt', 'n_estimators': 30}",0.7259790771283421,0.7207256538928273,0.7232480272097954,0.7224395176801761,0.7221099434114794,0.722900443864524,0.0017415999706977003,590
552,1.1974984169006349,0.009004147599040844,0.05942130088806152,0.00035217524891100165,False,balanced,entropy,70,sqrt,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 30}",0.7251712822446186,0.7222411115610431,0.7232477617698911,0.7236518225593862,0.7196847210994342,0.7227993398468747,0.0018202411101498784,591
211,0.72590651512146,0.005033217707078425,0.039508628845214847,0.0003366867250056563,False,balanced,gini,80,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'auto', 'n_estimators': 20}",0.7197142053472501,0.7201179394414785,0.7265830958394868,0.7232483947419703,0.7240299110751819,0.7227387092890735,0.0025582160952707348,592
72,1.0898050785064697,0.007404531822632638,0.059267854690551756,0.00023579458134068804,False,balanced,gini,30,sqrt,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 30}",0.7231501615589767,0.7230496619275707,0.723248108883612,0.7227428542352692,0.721301535974131,0.722698464515912,0.0007187292354761135,593
292,1.093299436569214,0.008297935257189911,0.05931863784790039,0.0003428629803290915,False,balanced,gini,100,log2,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 30}",0.7257773019642717,0.7188056045553082,0.7227427317245443,0.722439619772447,0.7236257073565077,0.7226781930746158,0.0022609857815585155,594
132,1.093835210800171,0.009244720465169323,0.06024293899536133,0.0016331904708995937,False,balanced,gini,50,sqrt,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'n_estimators': 30}",0.7251716497767936,0.7211293675686015,0.7270873499835754,0.7206206826199588,0.7191794664510913,0.7226377032800041,0.0029840607085441567,595
312,1.0919253349304199,0.012360942768780721,0.059538412094116214,0.00033630271761543297,False,balanced,gini,110,sqrt,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'sqrt', 'n_estimators': 30}",0.7261819957258457,0.7199173281292955,0.7269864624015402,0.7229447110731564,0.7163500404203719,0.7224761075500419,0.003959104644263166,596
582,1.1936707496643066,0.011779181915934259,0.06033854484558106,0.0011147936995872477,False,balanced,entropy,80,sqrt,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'sqrt', 'n_estimators': 30}",0.7257779757732592,0.7186036660436044,0.72385400609254,0.7232476392591662,0.720392077607114,0.7223750729551368,0.0025567222536699986,597
532,1.1991545677185058,0.010285910895633644,0.05953335762023926,0.0003857126016659895,False,balanced,entropy,60,log2,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 30}",0.7218367649131897,0.72234220332762,0.7289059808592511,0.7200148262479391,0.7187752627324171,0.7223750076160835,0.0035063659863040276,598
491,0.8056678771972656,0.006994565195043944,0.03947286605834961,0.0004942725572655612,False,balanced,entropy,50,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'n_estimators': 20}",0.7263831174993829,0.7177944622865434,0.7263807081217915,0.7237538739933089,0.7175626515763944,0.7223749626954843,0.003953530574635486,599
311,0.729068374633789,0.006092677426275659,0.04001526832580567,0.0012250701677594589,False,balanced,gini,110,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'sqrt', 'n_estimators': 20}",0.7222404581705097,0.7249684657393858,0.7215305085191508,0.722137038700158,0.7207962813257882,0.7223345504909986,0.001414081279496516,600
451,0.7979918956756592,0.006887730126288796,0.03958253860473633,0.0002519396279261701,False,balanced,entropy,40,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'auto', 'n_estimators': 20}",0.7256755568071613,0.720623520785088,0.7236528843190029,0.7225413853480114,0.7189773645917543,0.7222941423702036,0.002329517704600571,601
172,1.092357873916626,0.004952432483508971,0.058676958084106445,0.00027914297306724887,False,balanced,gini,60,log2,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'log2', 'n_estimators': 30}",0.7223422237460742,0.7215332650104632,0.7245611379972241,0.7205199175486485,0.7223120452708165,0.7222537179146453,0.001331205385839296,602
711,0.8011937618255616,0.004672115351854702,0.040101242065429685,0.0005075375372830293,False,balanced,entropy,,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 20}",0.7234525180282699,0.718804971583229,0.7262796980290311,0.7229455073928689,0.7197857720291027,0.7222536934125003,0.002687333936281836,603
692,1.1987713813781737,0.011488231617623725,0.05959386825561523,0.0005261112162226276,False,balanced,entropy,,auto,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 30}",0.7222408257026848,0.7209273269646269,0.7222374974946557,0.7214289062912198,0.724232012934519,0.7222133138775413,0.0011265474008818179,604
111,0.7262673377990723,0.0045956499412320604,0.039721012115478516,0.0003700095964672343,False,balanced,gini,40,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 20}",0.7256755568071613,0.7234525588651782,0.7238551903628816,0.7198126835516937,0.7182700080840744,0.7222131995341978,0.0027397554311652554,605
641,0.8379561424255371,0.007933075915422907,0.04225502014160156,0.0010531591178165962,False,balanced,entropy,100,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 20}",0.7212297651077367,0.7205226740399611,0.7234505374382159,0.7210255397291664,0.7246362166531932,0.7221729465936546,0.001589306205981292,606
621,0.7998032569885254,0.00815051082590918,0.03979716300964355,0.00025761626038852667,False,balanced,entropy,90,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'log2', 'n_estimators': 20}",0.7231497940268017,0.7187037777243812,0.7245620568276616,0.7204192137327008,0.7235246564268392,0.7220718997476769,0.0021702007905595086,607
561,0.7972599029541015,0.007098548324234116,0.03939552307128906,0.0005098376343571368,False,balanced,entropy,70,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'log2', 'n_estimators': 20}",0.7250689653707918,0.7189056345622684,0.7248649850136714,0.7216317023779986,0.7187752627324171,0.7218493100114294,0.0027430939195711647,608
482,1.195670223236084,0.008705634168403342,0.05946197509765625,0.00031472132410404873,False,balanced,entropy,50,auto,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'auto', 'n_estimators': 30}",0.7214328062159655,0.7189066759034308,0.7241573426476331,0.7235510983249843,0.7210994341147938,0.7218294714413614,0.0018770197140770362,609
152,1.0911881446838378,0.00926235879874459,0.0590482234954834,0.00027966255014560547,False,balanced,gini,60,auto,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'auto', 'n_estimators': 30}",0.7243629156441785,0.7207249800838398,0.72577391250088,0.7221365690757122,0.7153395311236863,0.7216675816856594,0.0036132934776639957,610
571,0.8015899658203125,0.00646537706285977,0.03937387466430664,0.00039020718314829503,False,balanced,entropy,80,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'auto', 'n_estimators': 20}",0.7283026972124562,0.7189060633498059,0.721530773959055,0.7230459661873665,0.7164510913500404,0.7216473184117447,0.0040194308100042824,611
681,0.8040328025817871,0.00267421304952255,0.03967781066894531,0.0002455624051069552,False,balanced,entropy,110,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 20}",0.7229478963520063,0.7172891872197464,0.7241579143643498,0.7239558941788293,0.7197857720291027,0.721627332828807,0.002675099339915131,612
161,0.7302517890930176,0.0038900694064906063,0.03971424102783203,0.0001851910293226768,False,balanced,gini,60,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 20}",0.7223410190572783,0.7212301938952742,0.7246636998925009,0.7210257643321621,0.7184721099434115,0.7215465574241253,0.0020085459961571247,613
441,0.7981447696685791,0.006038475081429538,0.03935961723327637,0.00048122642250403443,False,balanced,entropy,30,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'n_estimators': 20}",0.7234530897449866,0.7229481617919105,0.7210256826583455,0.7158722077559743,0.7239288601455134,0.721445600419346,0.0029561231247909156,614
521,0.8003815650939942,0.00485641031034776,0.03934445381164551,0.0004369907685887611,False,balanced,entropy,60,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'sqrt', 'n_estimators': 20}",0.7236548853275112,0.71850214548949,0.7228442726971127,0.7219349164223667,0.7200889248181084,0.7214050289509178,0.0018747223521197428,615
651,0.7989037513732911,0.0057167096933773,0.03974704742431641,0.00022692135782073983,False,balanced,entropy,100,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 20}",0.7250694554136918,0.7212295609231951,0.7226420483270507,0.7208234582882834,0.7171584478577203,0.7213845941619883,0.0025829678581239094,616
431,0.7968490123748779,0.007471959584411581,0.03998970985412598,0.001563800273592101,False,balanced,entropy,30,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 20}",0.7208257451551501,0.7179967683304223,0.7274927379725913,0.7220361306996685,0.7184721099434115,0.7213646984202488,0.0034060000548788113,617
541,0.806869649887085,0.007134548097036429,0.040231752395629886,0.0015707286428220675,False,balanced,entropy,70,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'auto', 'n_estimators': 20}",0.7231497327714393,0.7203206130175323,0.7243601999897744,0.7179941751867431,0.7208973322554568,0.7213444106441893,0.0022282859621885636,618
342,1.0938881874084472,0.005740326173535599,0.06004552841186524,0.0013114523142791561,False,balanced,gini,,sqrt,30,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 30}",0.7233523246736764,0.7177948298187184,0.7274916353760663,0.7193073676479884,0.7185731608730801,0.7213038636779059,0.0036398011998028624,619
141,0.7290747165679932,0.00427570923881291,0.03947978019714356,0.0003987708616053522,False,balanced,gini,50,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'log2', 'n_estimators': 20}",0.7215335100319132,0.7212296425970117,0.7242589448755643,0.7198134390344979,0.7193815683104284,0.721243420969883,0.0017140052271944644,620
471,0.7992984294891358,0.008029186899482545,0.039365196228027345,0.00036816959814095306,False,balanced,entropy,40,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'log2', 'n_estimators': 20}",0.7215329791521049,0.7205229598983194,0.7235518946446968,0.7212276824254118,0.7191794664510913,0.721202996514325,0.0014271611036057207,621
601,0.8030945777893066,0.007229266084646475,0.039815330505371095,0.00026386117528062443,False,balanced,entropy,90,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'auto', 'n_estimators': 20}",0.7272922900080416,0.7194112363243319,0.7230465174856291,0.7198128877362354,0.7164510913500404,0.7212028045808557,0.0036932769818627505,622
501,0.7993978023529053,0.0053230740519915115,0.039490127563476564,0.00045691691503256185,False,balanced,entropy,50,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'n_estimators': 20}",0.7213306731082261,0.7207248167362065,0.7265829324918535,0.7189041644335683,0.7183710590137429,0.7211827291567194,0.002915171125300699,623
71,0.7287446975708007,0.009963461376925706,0.039833593368530276,0.00012387302457977456,False,balanced,gini,30,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'n_estimators': 20}",0.7234530489080783,0.7181988906082135,0.723653027248182,0.7229458340881355,0.7173605497170574,0.7211222701139334,0.00275170256773981,624
591,0.8003415107727051,0.006553675115615097,0.039781045913696286,0.0011574215742111208,False,balanced,entropy,80,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 20}",0.7269893618220318,0.7169855852247492,0.7209241621042312,0.7204188257820717,0.7200889248181084,0.7210813719502384,0.0032597069468470238,625
151,0.7263843536376953,0.005994228055163784,0.03954300880432129,0.00011791312320161133,False,balanced,gini,60,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 60, 'max_features': 'auto', 'n_estimators': 20}",0.7271915045182772,0.7227454677974026,0.7188028684824499,0.7205204075915486,0.7158447857720291,0.7210210068323415,0.003821329850105077,626
661,0.7985117435455322,0.005842482895188985,0.0393641471862793,0.0002630640376074856,False,balanced,entropy,110,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 20}",0.7232509470487412,0.7212300305476409,0.7223386709350492,0.7237535677164965,0.7145311236863379,0.721020867986853,0.0033567256399010055,627
261,0.7270747184753418,0.007507521630190654,0.03948202133178711,0.00017982853734720982,False,balanced,gini,90,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'log2', 'n_estimators': 20}",0.7243624051828244,0.7181983188914969,0.7232484559973329,0.7221373245585163,0.7167542441390461,0.7209401497538432,0.002950009482749956,628
581,0.80036301612854,0.005029568244226655,0.03930797576904297,0.00047021868397864244,False,balanced,entropy,80,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 80, 'max_features': 'sqrt', 'n_estimators': 20}",0.7228466412377961,0.7227455086343109,0.722137283721608,0.7214301518169239,0.7153395311236863,0.7208998233068652,0.0028258117472011114,629
201,0.7252426147460938,0.003982386380971043,0.03933143615722656,0.00022506082453195174,False,balanced,gini,70,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'log2', 'n_estimators': 20}",0.7233521409075889,0.717188381311528,0.7227433646966235,0.725976483984663,0.7152384801940178,0.7208997702188842,0.004025185650876619,630
241,0.7297657489776611,0.006897829860849663,0.03992471694946289,0.001199808610379153,False,balanced,gini,90,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'auto', 'n_estimators': 20}",0.7208260718504167,0.7150663117884883,0.7266837384000719,0.7207225094508858,0.7210994341147938,0.7208796131209313,0.0036758186064569437,631
81,0.729363203048706,0.004742174731030949,0.039791297912597653,0.00023258762664304345,False,balanced,gini,30,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30, 'max_features': 'log2', 'n_estimators': 20}",0.7192091140465406,0.7211290817102431,0.7239555879020169,0.7160748609135739,0.7239288601455134,0.7208595009435776,0.002989847865062936,632
461,0.8000998020172119,0.006528283854734635,0.03933835029602051,0.00046248162869859345,False,balanced,entropy,40,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40, 'max_features': 'sqrt', 'n_estimators': 20}",0.7226445189600048,0.717491452426717,0.7265829324918535,0.7187022259218646,0.7187752627324171,0.7208392785065715,0.0033551020408945005,633
181,0.7295511722564697,0.0060302278967853,0.03938403129577637,0.00015860851121811612,False,balanced,gini,70,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 70, 'max_features': 'auto', 'n_estimators': 20}",0.723755711654184,0.7182995331687987,0.7204191933142468,0.7203185507536615,0.7213015359741309,0.7208189049730043,0.0017672082055409928,634
91,0.7347158432006836,0.003147969698318585,0.040340614318847653,0.0006256360355489779,False,balanced,gini,40,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'auto', 'n_estimators': 20}",0.7210277449222162,0.7191075730739722,0.7247644241269029,0.7188030930854457,0.720189975747777,0.7207785621912628,0.0021443089433655234,635
671,0.797515869140625,0.00631663953164253,0.03950753211975098,0.0001435846552701471,False,balanced,entropy,110,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 110, 'max_features': 'sqrt', 'n_estimators': 20}",0.7275952794494139,0.7187036960505646,0.7202172956394512,0.7172870024451508,0.7200889248181084,0.7207784396805377,0.003570834997970382,636
101,0.7266188144683838,0.005532276308579854,0.039816093444824216,0.0001933129479253309,False,balanced,gini,40,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40, 'max_features': 'sqrt', 'n_estimators': 20}",0.7170870241050469,0.7189055528884517,0.7293114096851752,0.7207225094508858,0.7177647534357317,0.7207582499130583,0.0044503758453900664,637
421,0.798231554031372,0.006044332951142919,0.03973884582519531,0.00041432203144734067,False,balanced,entropy,30,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'auto', 'n_estimators': 20}",0.7240594974152688,0.7200175623207974,0.7256736374724697,0.7199141224319914,0.7140258690379951,0.7207381377357045,0.004040875375267481,638
631,187.30073919296265,372.98924247249323,0.04129157066345215,0.002820182730960424,False,balanced,entropy,100,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 20}",0.7275957286554056,0.7155713418338352,0.723955853341921,0.720722672798519,0.7155416329830235,0.7206774459225409,0.0047129928954756945,639
271,0.7274088382720947,0.006878132497486819,0.03942050933837891,0.000256979069262873,False,balanced,gini,100,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'auto', 'n_estimators': 20}",0.7213314285910303,0.720118368229016,0.7248652300351214,0.7191064704774472,0.717663702506063,0.7206170399677356,0.002441727495206385,640
341,0.7277199268341065,0.00655851947640609,0.03915481567382813,0.0003866900460715727,False,balanced,gini,,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 20}",0.7263831787547455,0.7154705155071626,0.7234513133394741,0.7198131123392313,0.7175626515763945,0.7205361543034016,0.003942361010958783,641
291,0.7261520862579346,0.006319165634545373,0.039325380325317384,0.00041092581895005537,False,balanced,gini,100,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 20}",0.7263827908041163,0.7181986864236718,0.7220362327919394,0.7184997156934442,0.7171584478577203,0.7204551747141783,0.003388815265192246,642
251,0.728830623626709,0.004839451873665896,0.039757394790649415,8.081322152164399e-05,False,balanced,gini,90,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 90, 'max_features': 'sqrt', 'n_estimators': 20}",0.7240592728122729,0.7200173785547099,0.7242589652940183,0.7189041440151143,0.7149353274050121,0.7204350176162255,0.003479149044124821,643
131,140.7676868915558,280.06210969009135,0.04152097702026367,0.0028415584479230672,False,balanced,gini,50,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'n_estimators': 20}",0.71739085070304,0.7241596907698622,0.7195102862454922,0.7191062254559972,0.7217057396928053,0.7203745585734393,0.002339120224635405,644
691,0.8022984027862549,0.006604163639050923,0.040000200271606445,0.0010489516544669002,False,balanced,entropy,,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 20}",0.722644294357009,0.7188050124201373,0.7209245092179519,0.7188026234609999,0.720594179466451,0.7203541237845098,0.001444627758097999,645
611,0.8002835750579834,0.005702122489405103,0.039922666549682614,0.00023252226604572092,False,balanced,entropy,90,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 90, 'max_features': 'sqrt', 'n_estimators': 20}",0.7234527222128115,0.7199162051143164,0.7182971850465696,0.7184997156934442,0.7204931285367825,0.7201317913207848,0.0018566138543300288,646
281,0.7312418460845947,0.005568444686883135,0.03924174308776855,0.00039105189454991836,False,balanced,gini,100,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 20}",0.7244632723464055,0.7187035531213855,0.7247640565947278,0.7167820540736205,0.7159458367016976,0.7201317545675674,0.003768353207677233,647
351,0.7298789978027344,0.007515184003788697,0.03919520378112793,0.0003838089389399642,False,balanced,gini,,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 20}",0.7220384175665351,0.7208255001337001,0.7178935326261578,0.7222380896298265,0.7173605497170574,0.7200712179346553,0.0020603001946094515,648
301,0.7292110919952393,0.007384842978364585,0.0392512321472168,0.00026465826600794774,False,balanced,gini,110,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'auto', 'n_estimators': 20}",0.7239581606272418,0.7169861161045574,0.719712592289371,0.7210257234952538,0.7178658043654002,0.7199096793763649,0.0024657350019244226,649
481,0.8039185047149658,0.004082257954199984,0.039997196197509764,0.0010752436387760232,False,balanced,entropy,50,auto,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'auto', 'n_estimators': 20}",0.7190071959532911,0.7180978396785449,0.7224400485599844,0.7237536902272215,0.7158447857720291,0.7198287120382142,0.0028902251992454723,650
551,0.8033486366271972,0.015213219362402825,0.0394711971282959,0.0005243414094989622,False,balanced,entropy,70,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'sqrt', 'n_estimators': 20}",0.7207243062748523,0.7216340300817734,0.7207224073586149,0.7175904206740605,0.7183710590137429,0.7198084446806087,0.0015487156189875333,651
221,0.7257357597351074,0.0060206993067787274,0.03932380676269531,0.0002860873138955996,False,balanced,gini,80,sqrt,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'sqrt', 'n_estimators': 20}",0.715975851829322,0.721331142732672,0.7232484151604245,0.7196111125721649,0.7181689571544059,0.7196670958897979,0.0025086943269268303,652
321,0.7286277294158936,0.004869387202014676,0.03921022415161133,0.00040119899698889136,False,balanced,gini,110,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 110, 'max_features': 'log2', 'n_estimators': 20}",0.7214316832009864,0.7172890647090215,0.719408786109832,0.7213288762842596,0.7186742118027486,0.7196265244213697,0.0015858516505309562,653
231,0.7254746437072754,0.005525246010977188,0.039478111267089847,0.00016104749882901335,False,balanced,gini,80,log2,20,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 80, 'max_features': 'log2', 'n_estimators': 20}",0.7266859435931219,0.719107920187693,0.7223394059993993,0.7174894105813003,0.7120048504446241,0.7195255061612278,0.004900412680150682,654
